,Text,Language
287,"[32] Around 1,800 articles were added daily to the encyclopedia in 2006; by 2013 that average was roughly 800.",English
288,[33] A team at the Palo Alto Research Center attributed this slowing of growth to the project's increasing exclusivity and resistance to change.,English
289,"[34] Others suggest that the growth is flattening naturally because articles that could be called ""low-hanging fruit""—topics that clearly merit an article—have already been created and built up extensively.",English
290,"[35][36][37]  In November 2009, a researcher at the Rey Juan Carlos University in Madrid found that the English Wikipedia had lost 49,000 editors during the first three months of 2009; in comparison, the project lost only 4,900 editors during the same period in 2008.",English
291,[38][39] The Wall Street Journal cited the array of rules applied to editing and disputes related to such content among the reasons for this trend.,English
292,"[40] Wales disputed these claims in 2009, denying the decline and questioning the methodology of the study.",English
293,"[41] Two years later, in 2011, Wales acknowledged the presence of a slight decline, noting a decrease from ""a little more than 36,000 writers"" in June 2010 to 35,800 in June 2011.",English
294,"In the same interview, Wales also claimed the number of editors was ""stable and sustainable"".",English
295,"[42] A 2013 article titled ""The Decline of Wikipedia"" in MIT Technology Review questioned this claim.",English
296,"The article revealed that since 2007, Wikipedia had lost a third of its volunteer editors, and those still there have focused increasingly on minutiae.",English
297,"[43] In July 2012, The Atlantic reported that the number of administrators is also in decline.",English
298,"[44] In the November 25, 2013, issue of New York magazine, Katherine Ward stated ""Wikipedia, the sixth-most-used website, is facing an internal crisis"".",English
